[2025-09-14 16:22:27,717] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 19:01:50,090 Stage: Train 0.5 | Epoch: 79 | Iter: 242000 | Total Loss: 0.003245 | Recon Loss: 0.002685 | Commit Loss: 0.001120 | Perplexity: 679.332479
2025-09-14 19:01:57,866 Stage: Train 0.5 | Epoch: 79 | Iter: 242200 | Total Loss: 0.003180 | Recon Loss: 0.002628 | Commit Loss: 0.001103 | Perplexity: 678.233935
2025-09-14 19:02:05,597 Stage: Train 0.5 | Epoch: 79 | Iter: 242400 | Total Loss: 0.003176 | Recon Loss: 0.002628 | Commit Loss: 0.001097 | Perplexity: 676.515934
2025-09-14 19:02:13,434 Stage: Train 0.5 | Epoch: 79 | Iter: 242600 | Total Loss: 0.003204 | Recon Loss: 0.002649 | Commit Loss: 0.001109 | Perplexity: 678.807290
2025-09-14 19:02:21,205 Stage: Train 0.5 | Epoch: 79 | Iter: 242800 | Total Loss: 0.003218 | Recon Loss: 0.002664 | Commit Loss: 0.001109 | Perplexity: 678.021295
2025-09-14 19:02:28,973 Stage: Train 0.5 | Epoch: 79 | Iter: 243000 | Total Loss: 0.003234 | Recon Loss: 0.002677 | Commit Loss: 0.001114 | Perplexity: 681.413859
Trainning Epoch:  48%|████▊     | 80/165 [2:39:41<2:49:01, 119.31s/it]2025-09-14 19:02:36,754 Stage: Train 0.5 | Epoch: 80 | Iter: 243200 | Total Loss: 0.003213 | Recon Loss: 0.002657 | Commit Loss: 0.001112 | Perplexity: 679.510945
2025-09-14 19:02:44,497 Stage: Train 0.5 | Epoch: 80 | Iter: 243400 | Total Loss: 0.003158 | Recon Loss: 0.002609 | Commit Loss: 0.001099 | Perplexity: 676.216563
2025-09-14 19:02:52,262 Stage: Train 0.5 | Epoch: 80 | Iter: 243600 | Total Loss: 0.003168 | Recon Loss: 0.002620 | Commit Loss: 0.001095 | Perplexity: 677.216444
2025-09-14 19:03:00,037 Stage: Train 0.5 | Epoch: 80 | Iter: 243800 | Total Loss: 0.003173 | Recon Loss: 0.002620 | Commit Loss: 0.001105 | Perplexity: 678.419232
2025-09-14 19:03:07,811 Stage: Train 0.5 | Epoch: 80 | Iter: 244000 | Total Loss: 0.003202 | Recon Loss: 0.002650 | Commit Loss: 0.001104 | Perplexity: 681.398932
2025-09-14 19:03:15,553 Stage: Train 0.5 | Epoch: 80 | Iter: 244200 | Total Loss: 0.003164 | Recon Loss: 0.002609 | Commit Loss: 0.001110 | Perplexity: 678.520818
2025-09-14 19:03:23,293 Stage: Train 0.5 | Epoch: 80 | Iter: 244400 | Total Loss: 0.003123 | Recon Loss: 0.002574 | Commit Loss: 0.001098 | Perplexity: 678.147584
2025-09-14 19:03:31,049 Stage: Train 0.5 | Epoch: 80 | Iter: 244600 | Total Loss: 0.003187 | Recon Loss: 0.002626 | Commit Loss: 0.001121 | Perplexity: 681.995231
2025-09-14 19:03:38,862 Stage: Train 0.5 | Epoch: 80 | Iter: 244800 | Total Loss: 0.003195 | Recon Loss: 0.002640 | Commit Loss: 0.001111 | Perplexity: 677.816473
2025-09-14 19:03:46,597 Stage: Train 0.5 | Epoch: 80 | Iter: 245000 | Total Loss: 0.003165 | Recon Loss: 0.002613 | Commit Loss: 0.001104 | Perplexity: 678.635836
2025-09-14 19:03:54,330 Stage: Train 0.5 | Epoch: 80 | Iter: 245200 | Total Loss: 0.003172 | Recon Loss: 0.002623 | Commit Loss: 0.001099 | Perplexity: 676.924616
2025-09-14 19:04:02,090 Stage: Train 0.5 | Epoch: 80 | Iter: 245400 | Total Loss: 0.003169 | Recon Loss: 0.002622 | Commit Loss: 0.001094 | Perplexity: 679.349435
2025-09-14 19:04:09,865 Stage: Train 0.5 | Epoch: 80 | Iter: 245600 | Total Loss: 0.003219 | Recon Loss: 0.002674 | Commit Loss: 0.001091 | Perplexity: 679.371168
2025-09-14 19:04:17,598 Stage: Train 0.5 | Epoch: 80 | Iter: 245800 | Total Loss: 0.003159 | Recon Loss: 0.002608 | Commit Loss: 0.001103 | Perplexity: 679.229791
2025-09-14 19:04:25,325 Stage: Train 0.5 | Epoch: 80 | Iter: 246000 | Total Loss: 0.003166 | Recon Loss: 0.002616 | Commit Loss: 0.001100 | Perplexity: 679.174310
Trainning Epoch:  49%|████▉     | 81/165 [2:41:39<2:46:24, 118.86s/it]2025-09-14 19:04:33,030 Stage: Train 0.5 | Epoch: 81 | Iter: 246200 | Total Loss: 0.003183 | Recon Loss: 0.002632 | Commit Loss: 0.001101 | Perplexity: 675.872092
2025-09-14 19:04:40,702 Stage: Train 0.5 | Epoch: 81 | Iter: 246400 | Total Loss: 0.003143 | Recon Loss: 0.002593 | Commit Loss: 0.001100 | Perplexity: 679.358039
2025-09-14 19:04:48,361 Stage: Train 0.5 | Epoch: 81 | Iter: 246600 | Total Loss: 0.003190 | Recon Loss: 0.002645 | Commit Loss: 0.001092 | Perplexity: 679.497655
2025-09-14 19:04:56,036 Stage: Train 0.5 | Epoch: 81 | Iter: 246800 | Total Loss: 0.003181 | Recon Loss: 0.002633 | Commit Loss: 0.001095 | Perplexity: 677.303047
2025-09-14 19:05:04,215 Stage: Train 0.5 | Epoch: 81 | Iter: 247000 | Total Loss: 0.003161 | Recon Loss: 0.002605 | Commit Loss: 0.001113 | Perplexity: 680.803158
2025-09-14 19:05:12,181 Stage: Train 0.5 | Epoch: 81 | Iter: 247200 | Total Loss: 0.003173 | Recon Loss: 0.002622 | Commit Loss: 0.001103 | Perplexity: 679.722884
2025-09-14 19:05:19,982 Stage: Train 0.5 | Epoch: 81 | Iter: 247400 | Total Loss: 0.003193 | Recon Loss: 0.002643 | Commit Loss: 0.001099 | Perplexity: 680.089049
2025-09-14 19:05:28,063 Stage: Train 0.5 | Epoch: 81 | Iter: 247600 | Total Loss: 0.003157 | Recon Loss: 0.002605 | Commit Loss: 0.001105 | Perplexity: 678.664297
2025-09-14 19:05:36,196 Stage: Train 0.5 | Epoch: 81 | Iter: 247800 | Total Loss: 0.003211 | Recon Loss: 0.002667 | Commit Loss: 0.001087 | Perplexity: 679.148119
2025-09-14 19:05:44,109 Stage: Train 0.5 | Epoch: 81 | Iter: 248000 | Total Loss: 0.003144 | Recon Loss: 0.002596 | Commit Loss: 0.001095 | Perplexity: 678.626004
2025-09-14 19:05:51,964 Stage: Train 0.5 | Epoch: 81 | Iter: 248200 | Total Loss: 0.003174 | Recon Loss: 0.002625 | Commit Loss: 0.001098 | Perplexity: 679.499196
2025-09-14 19:05:59,867 Stage: Train 0.5 | Epoch: 81 | Iter: 248400 | Total Loss: 0.003172 | Recon Loss: 0.002620 | Commit Loss: 0.001104 | Perplexity: 682.470247
2025-09-14 19:06:07,801 Stage: Train 0.5 | Epoch: 81 | Iter: 248600 | Total Loss: 0.003145 | Recon Loss: 0.002594 | Commit Loss: 0.001103 | Perplexity: 680.322169
2025-09-14 19:06:15,669 Stage: Train 0.5 | Epoch: 81 | Iter: 248800 | Total Loss: 0.003169 | Recon Loss: 0.002621 | Commit Loss: 0.001097 | Perplexity: 679.030735
2025-09-14 19:06:23,659 Stage: Train 0.5 | Epoch: 81 | Iter: 249000 | Total Loss: 0.003189 | Recon Loss: 0.002643 | Commit Loss: 0.001093 | Perplexity: 680.536703
Trainning Epoch:  50%|████▉     | 82/165 [2:43:39<2:44:54, 119.21s/it]2025-09-14 19:06:31,774 Stage: Train 0.5 | Epoch: 82 | Iter: 249200 | Total Loss: 0.003143 | Recon Loss: 0.002596 | Commit Loss: 0.001094 | Perplexity: 680.846274
2025-09-14 19:06:39,845 Stage: Train 0.5 | Epoch: 82 | Iter: 249400 | Total Loss: 0.003162 | Recon Loss: 0.002612 | Commit Loss: 0.001099 | Perplexity: 680.536585
2025-09-14 19:06:47,653 Stage: Train 0.5 | Epoch: 82 | Iter: 249600 | Total Loss: 0.003142 | Recon Loss: 0.002597 | Commit Loss: 0.001090 | Perplexity: 678.043977
2025-09-14 19:06:55,466 Stage: Train 0.5 | Epoch: 82 | Iter: 249800 | Total Loss: 0.003161 | Recon Loss: 0.002616 | Commit Loss: 0.001088 | Perplexity: 678.604396
2025-09-14 19:07:03,245 Stage: Train 0.5 | Epoch: 82 | Iter: 250000 | Total Loss: 0.003162 | Recon Loss: 0.002609 | Commit Loss: 0.001106 | Perplexity: 682.252143
2025-09-14 19:07:11,021 Stage: Train 0.5 | Epoch: 82 | Iter: 250200 | Total Loss: 0.003135 | Recon Loss: 0.002583 | Commit Loss: 0.001103 | Perplexity: 679.402486
2025-09-14 19:07:18,837 Stage: Train 0.5 | Epoch: 82 | Iter: 250400 | Total Loss: 0.003151 | Recon Loss: 0.002611 | Commit Loss: 0.001080 | Perplexity: 677.237070
2025-09-14 19:07:26,613 Stage: Train 0.5 | Epoch: 82 | Iter: 250600 | Total Loss: 0.003132 | Recon Loss: 0.002589 | Commit Loss: 0.001087 | Perplexity: 681.586527
2025-09-14 19:07:34,394 Stage: Train 0.5 | Epoch: 82 | Iter: 250800 | Total Loss: 0.003199 | Recon Loss: 0.002650 | Commit Loss: 0.001097 | Perplexity: 680.763226
2025-09-14 19:07:42,202 Stage: Train 0.5 | Epoch: 82 | Iter: 251000 | Total Loss: 0.003125 | Recon Loss: 0.002585 | Commit Loss: 0.001079 | Perplexity: 678.103178
2025-09-14 19:07:50,025 Stage: Train 0.5 | Epoch: 82 | Iter: 251200 | Total Loss: 0.003156 | Recon Loss: 0.002612 | Commit Loss: 0.001087 | Perplexity: 680.314660
2025-09-14 19:07:57,813 Stage: Train 0.5 | Epoch: 82 | Iter: 251400 | Total Loss: 0.003137 | Recon Loss: 0.002588 | Commit Loss: 0.001098 | Perplexity: 681.390988
2025-09-14 19:08:05,750 Stage: Train 0.5 | Epoch: 82 | Iter: 251600 | Total Loss: 0.003127 | Recon Loss: 0.002585 | Commit Loss: 0.001084 | Perplexity: 677.580632
2025-09-14 19:08:13,926 Stage: Train 0.5 | Epoch: 82 | Iter: 251800 | Total Loss: 0.003195 | Recon Loss: 0.002648 | Commit Loss: 0.001094 | Perplexity: 680.149126
2025-09-14 19:08:21,874 Stage: Train 0.5 | Epoch: 82 | Iter: 252000 | Total Loss: 0.003121 | Recon Loss: 0.002577 | Commit Loss: 0.001088 | Perplexity: 677.640677
Trainning Epoch:  50%|█████     | 83/165 [2:45:38<2:43:05, 119.33s/it]2025-09-14 19:08:29,794 Stage: Train 0.5 | Epoch: 83 | Iter: 252200 | Total Loss: 0.003154 | Recon Loss: 0.002611 | Commit Loss: 0.001087 | Perplexity: 677.698236
2025-09-14 19:08:37,706 Stage: Train 0.5 | Epoch: 83 | Iter: 252400 | Total Loss: 0.003103 | Recon Loss: 0.002566 | Commit Loss: 0.001073 | Perplexity: 676.888127
2025-09-14 19:08:45,588 Stage: Train 0.5 | Epoch: 83 | Iter: 252600 | Total Loss: 0.003167 | Recon Loss: 0.002627 | Commit Loss: 0.001081 | Perplexity: 680.087937
2025-09-14 19:08:53,445 Stage: Train 0.5 | Epoch: 83 | Iter: 252800 | Total Loss: 0.003147 | Recon Loss: 0.002604 | Commit Loss: 0.001087 | Perplexity: 681.396084
2025-09-14 19:09:01,310 Stage: Train 0.5 | Epoch: 83 | Iter: 253000 | Total Loss: 0.003155 | Recon Loss: 0.002611 | Commit Loss: 0.001087 | Perplexity: 679.867185
2025-09-14 19:09:09,145 Stage: Train 0.5 | Epoch: 83 | Iter: 253200 | Total Loss: 0.003147 | Recon Loss: 0.002606 | Commit Loss: 0.001083 | Perplexity: 678.627332
2025-09-14 19:09:17,085 Stage: Train 0.5 | Epoch: 83 | Iter: 253400 | Total Loss: 0.003131 | Recon Loss: 0.002594 | Commit Loss: 0.001073 | Perplexity: 679.089347
2025-09-14 19:09:25,119 Stage: Train 0.5 | Epoch: 83 | Iter: 253600 | Total Loss: 0.003096 | Recon Loss: 0.002553 | Commit Loss: 0.001085 | Perplexity: 680.879825
2025-09-14 19:09:32,956 Stage: Train 0.5 | Epoch: 83 | Iter: 253800 | Total Loss: 0.003119 | Recon Loss: 0.002571 | Commit Loss: 0.001096 | Perplexity: 682.247733
2025-09-14 19:09:40,809 Stage: Train 0.5 | Epoch: 83 | Iter: 254000 | Total Loss: 0.003176 | Recon Loss: 0.002628 | Commit Loss: 0.001095 | Perplexity: 682.524055
2025-09-14 19:09:48,671 Stage: Train 0.5 | Epoch: 83 | Iter: 254200 | Total Loss: 0.003127 | Recon Loss: 0.002590 | Commit Loss: 0.001074 | Perplexity: 679.632310
2025-09-14 19:09:56,501 Stage: Train 0.5 | Epoch: 83 | Iter: 254400 | Total Loss: 0.003188 | Recon Loss: 0.002647 | Commit Loss: 0.001082 | Perplexity: 678.451153
2025-09-14 19:10:04,324 Stage: Train 0.5 | Epoch: 83 | Iter: 254600 | Total Loss: 0.003103 | Recon Loss: 0.002562 | Commit Loss: 0.001081 | Perplexity: 679.509088
2025-09-14 19:10:12,093 Stage: Train 0.5 | Epoch: 83 | Iter: 254800 | Total Loss: 0.003138 | Recon Loss: 0.002598 | Commit Loss: 0.001080 | Perplexity: 679.019498
2025-09-14 19:10:19,933 Stage: Train 0.5 | Epoch: 83 | Iter: 255000 | Total Loss: 0.003171 | Recon Loss: 0.002633 | Commit Loss: 0.001076 | Perplexity: 677.522202
Trainning Epoch:  51%|█████     | 84/165 [2:47:38<2:41:08, 119.37s/it]2025-09-14 19:10:27,762 Stage: Train 0.5 | Epoch: 84 | Iter: 255200 | Total Loss: 0.003211 | Recon Loss: 0.002676 | Commit Loss: 0.001070 | Perplexity: 677.606593
2025-09-14 19:10:35,581 Stage: Train 0.5 | Epoch: 84 | Iter: 255400 | Total Loss: 0.003116 | Recon Loss: 0.002579 | Commit Loss: 0.001076 | Perplexity: 680.473972
2025-09-14 19:10:43,441 Stage: Train 0.5 | Epoch: 84 | Iter: 255600 | Total Loss: 0.003089 | Recon Loss: 0.002549 | Commit Loss: 0.001079 | Perplexity: 680.657210
2025-09-14 19:10:51,234 Stage: Train 0.5 | Epoch: 84 | Iter: 255800 | Total Loss: 0.003150 | Recon Loss: 0.002616 | Commit Loss: 0.001066 | Perplexity: 676.017091
2025-09-14 19:10:59,057 Stage: Train 0.5 | Epoch: 84 | Iter: 256000 | Total Loss: 0.003157 | Recon Loss: 0.002620 | Commit Loss: 0.001075 | Perplexity: 679.757535
2025-09-14 19:11:06,893 Stage: Train 0.5 | Epoch: 84 | Iter: 256200 | Total Loss: 0.003142 | Recon Loss: 0.002598 | Commit Loss: 0.001088 | Perplexity: 680.145374
2025-09-14 19:11:14,670 Stage: Train 0.5 | Epoch: 84 | Iter: 256400 | Total Loss: 0.003126 | Recon Loss: 0.002588 | Commit Loss: 0.001076 | Perplexity: 676.480987
2025-09-14 19:11:22,473 Stage: Train 0.5 | Epoch: 84 | Iter: 256600 | Total Loss: 0.003102 | Recon Loss: 0.002565 | Commit Loss: 0.001075 | Perplexity: 681.126448
2025-09-14 19:11:30,265 Stage: Train 0.5 | Epoch: 84 | Iter: 256800 | Total Loss: 0.003170 | Recon Loss: 0.002631 | Commit Loss: 0.001080 | Perplexity: 679.114294
2025-09-14 19:11:38,042 Stage: Train 0.5 | Epoch: 84 | Iter: 257000 | Total Loss: 0.003118 | Recon Loss: 0.002576 | Commit Loss: 0.001083 | Perplexity: 681.079737
2025-09-14 19:11:45,886 Stage: Train 0.5 | Epoch: 84 | Iter: 257200 | Total Loss: 0.003108 | Recon Loss: 0.002570 | Commit Loss: 0.001076 | Perplexity: 678.406839
2025-09-14 19:11:53,689 Stage: Train 0.5 | Epoch: 84 | Iter: 257400 | Total Loss: 0.003145 | Recon Loss: 0.002607 | Commit Loss: 0.001076 | Perplexity: 682.868038
2025-09-14 19:12:01,543 Stage: Train 0.5 | Epoch: 84 | Iter: 257600 | Total Loss: 0.003130 | Recon Loss: 0.002593 | Commit Loss: 0.001074 | Perplexity: 679.456763
2025-09-14 19:12:09,325 Stage: Train 0.5 | Epoch: 84 | Iter: 257800 | Total Loss: 0.003114 | Recon Loss: 0.002573 | Commit Loss: 0.001081 | Perplexity: 679.253699
2025-09-14 19:12:17,038 Stage: Train 0.5 | Epoch: 84 | Iter: 258000 | Total Loss: 0.003090 | Recon Loss: 0.002547 | Commit Loss: 0.001086 | Perplexity: 682.763956
2025-09-14 19:12:24,762 Stage: Train 0.5 | Epoch: 84 | Iter: 258200 | Total Loss: 0.003165 | Recon Loss: 0.002628 | Commit Loss: 0.001073 | Perplexity: 680.645151
Trainning Epoch:  52%|█████▏    | 85/165 [2:49:36<2:38:48, 119.10s/it]2025-09-14 19:12:32,477 Stage: Train 0.5 | Epoch: 85 | Iter: 258400 | Total Loss: 0.003080 | Recon Loss: 0.002545 | Commit Loss: 0.001070 | Perplexity: 677.974135
2025-09-14 19:12:40,555 Stage: Train 0.5 | Epoch: 85 | Iter: 258600 | Total Loss: 0.003125 | Recon Loss: 0.002588 | Commit Loss: 0.001075 | Perplexity: 680.543819
2025-09-14 19:12:48,702 Stage: Train 0.5 | Epoch: 85 | Iter: 258800 | Total Loss: 0.003080 | Recon Loss: 0.002547 | Commit Loss: 0.001066 | Perplexity: 681.379716
2025-09-14 19:12:56,820 Stage: Train 0.5 | Epoch: 85 | Iter: 259000 | Total Loss: 0.003102 | Recon Loss: 0.002564 | Commit Loss: 0.001077 | Perplexity: 679.860081
2025-09-14 19:13:04,966 Stage: Train 0.5 | Epoch: 85 | Iter: 259200 | Total Loss: 0.003113 | Recon Loss: 0.002570 | Commit Loss: 0.001087 | Perplexity: 677.273643
2025-09-14 19:13:13,104 Stage: Train 0.5 | Epoch: 85 | Iter: 259400 | Total Loss: 0.003040 | Recon Loss: 0.002505 | Commit Loss: 0.001070 | Perplexity: 677.354533
2025-09-14 19:13:21,238 Stage: Train 0.5 | Epoch: 85 | Iter: 259600 | Total Loss: 0.003143 | Recon Loss: 0.002603 | Commit Loss: 0.001078 | Perplexity: 679.502489
2025-09-14 19:13:29,362 Stage: Train 0.5 | Epoch: 85 | Iter: 259800 | Total Loss: 0.003126 | Recon Loss: 0.002591 | Commit Loss: 0.001070 | Perplexity: 680.229841
2025-09-14 19:13:37,492 Stage: Train 0.5 | Epoch: 85 | Iter: 260000 | Total Loss: 0.003092 | Recon Loss: 0.002557 | Commit Loss: 0.001069 | Perplexity: 680.798407
2025-09-14 19:13:37,492 Saving model at iteration 260000
2025-09-14 19:13:37,641 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_86_step_260000
2025-09-14 19:13:37,774 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_86_step_260000/pytorch_model.bin
2025-09-14 19:13:38,015 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_86_step_260000/optimizer.bin
2025-09-14 19:13:38,016 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_86_step_260000/scheduler.bin
2025-09-14 19:13:38,016 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_86_step_260000/random_states_0.pkl
2025-09-14 19:13:46,114 Stage: Train 0.5 | Epoch: 85 | Iter: 260200 | Total Loss: 0.003103 | Recon Loss: 0.002566 | Commit Loss: 0.001075 | Perplexity: 681.665648
2025-09-14 19:13:54,252 Stage: Train 0.5 | Epoch: 85 | Iter: 260400 | Total Loss: 0.003117 | Recon Loss: 0.002583 | Commit Loss: 0.001070 | Perplexity: 680.234612
2025-09-14 19:14:02,411 Stage: Train 0.5 | Epoch: 85 | Iter: 260600 | Total Loss: 0.003116 | Recon Loss: 0.002578 | Commit Loss: 0.001076 | Perplexity: 683.935467
2025-09-14 19:14:10,570 Stage: Train 0.5 | Epoch: 85 | Iter: 260800 | Total Loss: 0.003093 | Recon Loss: 0.002558 | Commit Loss: 0.001071 | Perplexity: 682.708774
2025-09-14 19:14:18,526 Stage: Train 0.5 | Epoch: 85 | Iter: 261000 | Total Loss: 0.003137 | Recon Loss: 0.002596 | Commit Loss: 0.001082 | Perplexity: 682.327260
2025-09-14 19:14:26,345 Stage: Train 0.5 | Epoch: 85 | Iter: 261200 | Total Loss: 0.003137 | Recon Loss: 0.002599 | Commit Loss: 0.001076 | Perplexity: 682.574099
Trainning Epoch:  52%|█████▏    | 86/165 [2:51:39<2:38:23, 120.30s/it]2025-09-14 19:14:34,162 Stage: Train 0.5 | Epoch: 86 | Iter: 261400 | Total Loss: 0.003104 | Recon Loss: 0.002573 | Commit Loss: 0.001062 | Perplexity: 679.920052
2025-09-14 19:14:42,003 Stage: Train 0.5 | Epoch: 86 | Iter: 261600 | Total Loss: 0.003129 | Recon Loss: 0.002598 | Commit Loss: 0.001063 | Perplexity: 681.046053
2025-09-14 19:14:49,825 Stage: Train 0.5 | Epoch: 86 | Iter: 261800 | Total Loss: 0.003157 | Recon Loss: 0.002624 | Commit Loss: 0.001066 | Perplexity: 679.128761
2025-09-14 19:14:57,664 Stage: Train 0.5 | Epoch: 86 | Iter: 262000 | Total Loss: 0.003084 | Recon Loss: 0.002547 | Commit Loss: 0.001072 | Perplexity: 681.717694
2025-09-14 19:15:05,441 Stage: Train 0.5 | Epoch: 86 | Iter: 262200 | Total Loss: 0.003119 | Recon Loss: 0.002587 | Commit Loss: 0.001065 | Perplexity: 681.507008
2025-09-14 19:15:13,214 Stage: Train 0.5 | Epoch: 86 | Iter: 262400 | Total Loss: 0.003110 | Recon Loss: 0.002576 | Commit Loss: 0.001067 | Perplexity: 679.647480
2025-09-14 19:15:21,215 Stage: Train 0.5 | Epoch: 86 | Iter: 262600 | Total Loss: 0.003061 | Recon Loss: 0.002526 | Commit Loss: 0.001071 | Perplexity: 680.519025
2025-09-14 19:15:29,311 Stage: Train 0.5 | Epoch: 86 | Iter: 262800 | Total Loss: 0.003155 | Recon Loss: 0.002619 | Commit Loss: 0.001073 | Perplexity: 683.700884
2025-09-14 19:15:37,123 Stage: Train 0.5 | Epoch: 86 | Iter: 263000 | Total Loss: 0.003102 | Recon Loss: 0.002569 | Commit Loss: 0.001067 | Perplexity: 681.310879
2025-09-14 19:15:44,817 Stage: Train 0.5 | Epoch: 86 | Iter: 263200 | Total Loss: 0.003093 | Recon Loss: 0.002556 | Commit Loss: 0.001073 | Perplexity: 680.309211
2025-09-14 19:15:52,502 Stage: Train 0.5 | Epoch: 86 | Iter: 263400 | Total Loss: 0.003137 | Recon Loss: 0.002603 | Commit Loss: 0.001067 | Perplexity: 680.441343
2025-09-14 19:16:00,213 Stage: Train 0.5 | Epoch: 86 | Iter: 263600 | Total Loss: 0.003111 | Recon Loss: 0.002572 | Commit Loss: 0.001077 | Perplexity: 679.373341
2025-09-14 19:16:07,927 Stage: Train 0.5 | Epoch: 86 | Iter: 263800 | Total Loss: 0.003113 | Recon Loss: 0.002581 | Commit Loss: 0.001064 | Perplexity: 679.115733
2025-09-14 19:16:15,610 Stage: Train 0.5 | Epoch: 86 | Iter: 264000 | Total Loss: 0.003129 | Recon Loss: 0.002593 | Commit Loss: 0.001071 | Perplexity: 677.758102
2025-09-14 19:16:23,338 Stage: Train 0.5 | Epoch: 86 | Iter: 264200 | Total Loss: 0.003068 | Recon Loss: 0.002533 | Commit Loss: 0.001070 | Perplexity: 680.309538
Trainning Epoch:  53%|█████▎    | 87/165 [2:53:38<2:35:39, 119.74s/it]2025-09-14 19:16:31,101 Stage: Train 0.5 | Epoch: 87 | Iter: 264400 | Total Loss: 0.003089 | Recon Loss: 0.002560 | Commit Loss: 0.001059 | Perplexity: 676.995848
2025-09-14 19:16:38,809 Stage: Train 0.5 | Epoch: 87 | Iter: 264600 | Total Loss: 0.003074 | Recon Loss: 0.002538 | Commit Loss: 0.001071 | Perplexity: 686.120324
2025-09-14 19:16:46,489 Stage: Train 0.5 | Epoch: 87 | Iter: 264800 | Total Loss: 0.003132 | Recon Loss: 0.002593 | Commit Loss: 0.001078 | Perplexity: 683.807118
2025-09-14 19:16:54,201 Stage: Train 0.5 | Epoch: 87 | Iter: 265000 | Total Loss: 0.003060 | Recon Loss: 0.002525 | Commit Loss: 0.001071 | Perplexity: 681.759719
2025-09-14 19:17:01,905 Stage: Train 0.5 | Epoch: 87 | Iter: 265200 | Total Loss: 0.003101 | Recon Loss: 0.002567 | Commit Loss: 0.001069 | Perplexity: 680.996373
2025-09-14 19:17:09,630 Stage: Train 0.5 | Epoch: 87 | Iter: 265400 | Total Loss: 0.003054 | Recon Loss: 0.002522 | Commit Loss: 0.001066 | Perplexity: 681.905718
2025-09-14 19:17:17,329 Stage: Train 0.5 | Epoch: 87 | Iter: 265600 | Total Loss: 0.003106 | Recon Loss: 0.002571 | Commit Loss: 0.001071 | Perplexity: 681.258862
2025-09-14 19:17:25,037 Stage: Train 0.5 | Epoch: 87 | Iter: 265800 | Total Loss: 0.003157 | Recon Loss: 0.002626 | Commit Loss: 0.001061 | Perplexity: 677.276149
2025-09-14 19:17:32,753 Stage: Train 0.5 | Epoch: 87 | Iter: 266000 | Total Loss: 0.003047 | Recon Loss: 0.002521 | Commit Loss: 0.001051 | Perplexity: 680.746912
2025-09-14 19:17:40,477 Stage: Train 0.5 | Epoch: 87 | Iter: 266200 | Total Loss: 0.003099 | Recon Loss: 0.002569 | Commit Loss: 0.001061 | Perplexity: 680.943938
2025-09-14 19:17:48,229 Stage: Train 0.5 | Epoch: 87 | Iter: 266400 | Total Loss: 0.003064 | Recon Loss: 0.002532 | Commit Loss: 0.001063 | Perplexity: 682.246675
2025-09-14 19:17:55,901 Stage: Train 0.5 | Epoch: 87 | Iter: 266600 | Total Loss: 0.003013 | Recon Loss: 0.002483 | Commit Loss: 0.001060 | Perplexity: 681.918943
2025-09-14 19:18:03,594 Stage: Train 0.5 | Epoch: 87 | Iter: 266800 | Total Loss: 0.003084 | Recon Loss: 0.002553 | Commit Loss: 0.001063 | Perplexity: 680.533797
2025-09-14 19:18:11,343 Stage: Train 0.5 | Epoch: 87 | Iter: 267000 | Total Loss: 0.003103 | Recon Loss: 0.002567 | Commit Loss: 0.001072 | Perplexity: 683.161867
2025-09-14 19:18:19,053 Stage: Train 0.5 | Epoch: 87 | Iter: 267200 | Total Loss: 0.003077 | Recon Loss: 0.002542 | Commit Loss: 0.001068 | Perplexity: 679.122559
Trainning Epoch:  53%|█████▎    | 88/165 [2:55:35<2:32:40, 118.97s/it]2025-09-14 19:18:26,801 Stage: Train 0.5 | Epoch: 88 | Iter: 267400 | Total Loss: 0.003052 | Recon Loss: 0.002531 | Commit Loss: 0.001042 | Perplexity: 675.764321
2025-09-14 19:18:34,526 Stage: Train 0.5 | Epoch: 88 | Iter: 267600 | Total Loss: 0.003077 | Recon Loss: 0.002551 | Commit Loss: 0.001052 | Perplexity: 678.134565
2025-09-14 19:18:42,266 Stage: Train 0.5 | Epoch: 88 | Iter: 267800 | Total Loss: 0.003074 | Recon Loss: 0.002549 | Commit Loss: 0.001049 | Perplexity: 679.885859
2025-09-14 19:18:49,958 Stage: Train 0.5 | Epoch: 88 | Iter: 268000 | Total Loss: 0.003058 | Recon Loss: 0.002528 | Commit Loss: 0.001059 | Perplexity: 682.163145
2025-09-14 19:18:57,634 Stage: Train 0.5 | Epoch: 88 | Iter: 268200 | Total Loss: 0.003103 | Recon Loss: 0.002566 | Commit Loss: 0.001074 | Perplexity: 683.028029
2025-09-14 19:19:05,350 Stage: Train 0.5 | Epoch: 88 | Iter: 268400 | Total Loss: 0.003071 | Recon Loss: 0.002547 | Commit Loss: 0.001049 | Perplexity: 680.575094
