[2025-09-14 16:27:45,734] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 19:41:36,364 Stage: Train 0.5 | Epoch: 87 | Iter: 265600 | Total Loss: 0.002613 | Recon Loss: 0.002169 | Commit Loss: 0.000888 | Perplexity: 964.060272
2025-09-14 19:41:45,112 Stage: Train 0.5 | Epoch: 87 | Iter: 265800 | Total Loss: 0.002614 | Recon Loss: 0.002169 | Commit Loss: 0.000891 | Perplexity: 964.304617
2025-09-14 19:41:53,862 Stage: Train 0.5 | Epoch: 87 | Iter: 266000 | Total Loss: 0.002650 | Recon Loss: 0.002208 | Commit Loss: 0.000884 | Perplexity: 957.967175
2025-09-14 19:42:02,616 Stage: Train 0.5 | Epoch: 87 | Iter: 266200 | Total Loss: 0.002671 | Recon Loss: 0.002229 | Commit Loss: 0.000884 | Perplexity: 958.822869
2025-09-14 19:42:11,348 Stage: Train 0.5 | Epoch: 87 | Iter: 266400 | Total Loss: 0.002681 | Recon Loss: 0.002240 | Commit Loss: 0.000882 | Perplexity: 961.268508
2025-09-14 19:42:20,094 Stage: Train 0.5 | Epoch: 87 | Iter: 266600 | Total Loss: 0.002659 | Recon Loss: 0.002216 | Commit Loss: 0.000886 | Perplexity: 960.197182
2025-09-14 19:42:28,877 Stage: Train 0.5 | Epoch: 87 | Iter: 266800 | Total Loss: 0.002604 | Recon Loss: 0.002166 | Commit Loss: 0.000876 | Perplexity: 959.857831
2025-09-14 19:42:37,675 Stage: Train 0.5 | Epoch: 87 | Iter: 267000 | Total Loss: 0.002649 | Recon Loss: 0.002206 | Commit Loss: 0.000886 | Perplexity: 963.074909
2025-09-14 19:42:46,460 Stage: Train 0.5 | Epoch: 87 | Iter: 267200 | Total Loss: 0.002624 | Recon Loss: 0.002183 | Commit Loss: 0.000882 | Perplexity: 959.689517
Trainning Epoch:  53%|█████▎    | 88/165 [3:14:46<2:50:46, 133.07s/it]2025-09-14 19:42:55,225 Stage: Train 0.5 | Epoch: 88 | Iter: 267400 | Total Loss: 0.002634 | Recon Loss: 0.002197 | Commit Loss: 0.000873 | Perplexity: 955.903161
2025-09-14 19:43:03,951 Stage: Train 0.5 | Epoch: 88 | Iter: 267600 | Total Loss: 0.002645 | Recon Loss: 0.002202 | Commit Loss: 0.000886 | Perplexity: 962.450364
2025-09-14 19:43:12,710 Stage: Train 0.5 | Epoch: 88 | Iter: 267800 | Total Loss: 0.002639 | Recon Loss: 0.002201 | Commit Loss: 0.000877 | Perplexity: 954.143601
2025-09-14 19:43:21,481 Stage: Train 0.5 | Epoch: 88 | Iter: 268000 | Total Loss: 0.002684 | Recon Loss: 0.002248 | Commit Loss: 0.000873 | Perplexity: 960.181668
2025-09-14 19:43:30,265 Stage: Train 0.5 | Epoch: 88 | Iter: 268200 | Total Loss: 0.002606 | Recon Loss: 0.002166 | Commit Loss: 0.000880 | Perplexity: 965.626045
2025-09-14 19:43:39,040 Stage: Train 0.5 | Epoch: 88 | Iter: 268400 | Total Loss: 0.002594 | Recon Loss: 0.002152 | Commit Loss: 0.000883 | Perplexity: 958.735717
2025-09-14 19:43:47,805 Stage: Train 0.5 | Epoch: 88 | Iter: 268600 | Total Loss: 0.002643 | Recon Loss: 0.002200 | Commit Loss: 0.000887 | Perplexity: 963.482141
2025-09-14 19:43:56,566 Stage: Train 0.5 | Epoch: 88 | Iter: 268800 | Total Loss: 0.002673 | Recon Loss: 0.002228 | Commit Loss: 0.000891 | Perplexity: 963.893694
2025-09-14 19:44:05,416 Stage: Train 0.5 | Epoch: 88 | Iter: 269000 | Total Loss: 0.002643 | Recon Loss: 0.002206 | Commit Loss: 0.000875 | Perplexity: 955.126451
2025-09-14 19:44:14,243 Stage: Train 0.5 | Epoch: 88 | Iter: 269200 | Total Loss: 0.002647 | Recon Loss: 0.002209 | Commit Loss: 0.000877 | Perplexity: 957.216924
2025-09-14 19:44:22,952 Stage: Train 0.5 | Epoch: 88 | Iter: 269400 | Total Loss: 0.002644 | Recon Loss: 0.002204 | Commit Loss: 0.000879 | Perplexity: 957.731285
2025-09-14 19:44:31,648 Stage: Train 0.5 | Epoch: 88 | Iter: 269600 | Total Loss: 0.002623 | Recon Loss: 0.002182 | Commit Loss: 0.000881 | Perplexity: 958.545380
2025-09-14 19:44:40,308 Stage: Train 0.5 | Epoch: 88 | Iter: 269800 | Total Loss: 0.002629 | Recon Loss: 0.002180 | Commit Loss: 0.000898 | Perplexity: 961.650600
2025-09-14 19:44:48,986 Stage: Train 0.5 | Epoch: 88 | Iter: 270000 | Total Loss: 0.002651 | Recon Loss: 0.002211 | Commit Loss: 0.000880 | Perplexity: 962.887487
2025-09-14 19:44:57,695 Stage: Train 0.5 | Epoch: 88 | Iter: 270200 | Total Loss: 0.002622 | Recon Loss: 0.002179 | Commit Loss: 0.000886 | Perplexity: 962.957426
Trainning Epoch:  54%|█████▍    | 89/165 [3:16:59<2:48:28, 133.01s/it]2025-09-14 19:45:06,404 Stage: Train 0.5 | Epoch: 89 | Iter: 270400 | Total Loss: 0.002603 | Recon Loss: 0.002157 | Commit Loss: 0.000893 | Perplexity: 960.919371
2025-09-14 19:45:15,084 Stage: Train 0.5 | Epoch: 89 | Iter: 270600 | Total Loss: 0.002657 | Recon Loss: 0.002219 | Commit Loss: 0.000876 | Perplexity: 957.314915
2025-09-14 19:45:23,752 Stage: Train 0.5 | Epoch: 89 | Iter: 270800 | Total Loss: 0.002622 | Recon Loss: 0.002183 | Commit Loss: 0.000879 | Perplexity: 961.198334
2025-09-14 19:45:32,444 Stage: Train 0.5 | Epoch: 89 | Iter: 271000 | Total Loss: 0.002679 | Recon Loss: 0.002244 | Commit Loss: 0.000870 | Perplexity: 956.793439
2025-09-14 19:45:41,142 Stage: Train 0.5 | Epoch: 89 | Iter: 271200 | Total Loss: 0.002644 | Recon Loss: 0.002200 | Commit Loss: 0.000888 | Perplexity: 963.553085
2025-09-14 19:45:49,841 Stage: Train 0.5 | Epoch: 89 | Iter: 271400 | Total Loss: 0.002657 | Recon Loss: 0.002216 | Commit Loss: 0.000883 | Perplexity: 962.104855
2025-09-14 19:45:58,527 Stage: Train 0.5 | Epoch: 89 | Iter: 271600 | Total Loss: 0.002606 | Recon Loss: 0.002166 | Commit Loss: 0.000881 | Perplexity: 962.648762
2025-09-14 19:46:07,204 Stage: Train 0.5 | Epoch: 89 | Iter: 271800 | Total Loss: 0.002609 | Recon Loss: 0.002169 | Commit Loss: 0.000880 | Perplexity: 959.377422
2025-09-14 19:46:15,903 Stage: Train 0.5 | Epoch: 89 | Iter: 272000 | Total Loss: 0.002680 | Recon Loss: 0.002244 | Commit Loss: 0.000872 | Perplexity: 956.269359
2025-09-14 19:46:24,601 Stage: Train 0.5 | Epoch: 89 | Iter: 272200 | Total Loss: 0.002596 | Recon Loss: 0.002154 | Commit Loss: 0.000884 | Perplexity: 963.630299
2025-09-14 19:46:33,292 Stage: Train 0.5 | Epoch: 89 | Iter: 272400 | Total Loss: 0.002650 | Recon Loss: 0.002209 | Commit Loss: 0.000882 | Perplexity: 956.813509
2025-09-14 19:46:41,988 Stage: Train 0.5 | Epoch: 89 | Iter: 272600 | Total Loss: 0.002616 | Recon Loss: 0.002176 | Commit Loss: 0.000880 | Perplexity: 959.376714
2025-09-14 19:46:50,653 Stage: Train 0.5 | Epoch: 89 | Iter: 272800 | Total Loss: 0.002660 | Recon Loss: 0.002221 | Commit Loss: 0.000878 | Perplexity: 960.305988
2025-09-14 19:46:59,334 Stage: Train 0.5 | Epoch: 89 | Iter: 273000 | Total Loss: 0.002631 | Recon Loss: 0.002195 | Commit Loss: 0.000871 | Perplexity: 959.688456
2025-09-14 19:47:08,045 Stage: Train 0.5 | Epoch: 89 | Iter: 273200 | Total Loss: 0.002649 | Recon Loss: 0.002207 | Commit Loss: 0.000884 | Perplexity: 964.062607
2025-09-14 19:47:16,740 Stage: Train 0.5 | Epoch: 89 | Iter: 273400 | Total Loss: 0.002635 | Recon Loss: 0.002191 | Commit Loss: 0.000887 | Perplexity: 959.270287
Trainning Epoch:  55%|█████▍    | 90/165 [3:19:11<2:45:52, 132.70s/it]2025-09-14 19:47:25,435 Stage: Train 0.5 | Epoch: 90 | Iter: 273600 | Total Loss: 0.002675 | Recon Loss: 0.002235 | Commit Loss: 0.000879 | Perplexity: 960.524226
2025-09-14 19:47:34,134 Stage: Train 0.5 | Epoch: 90 | Iter: 273800 | Total Loss: 0.002620 | Recon Loss: 0.002176 | Commit Loss: 0.000888 | Perplexity: 960.197505
2025-09-14 19:47:42,836 Stage: Train 0.5 | Epoch: 90 | Iter: 274000 | Total Loss: 0.002597 | Recon Loss: 0.002160 | Commit Loss: 0.000874 | Perplexity: 961.748180
2025-09-14 19:47:51,502 Stage: Train 0.5 | Epoch: 90 | Iter: 274200 | Total Loss: 0.002670 | Recon Loss: 0.002231 | Commit Loss: 0.000877 | Perplexity: 959.480757
2025-09-14 19:48:00,193 Stage: Train 0.5 | Epoch: 90 | Iter: 274400 | Total Loss: 0.002640 | Recon Loss: 0.002205 | Commit Loss: 0.000870 | Perplexity: 959.150759
2025-09-14 19:48:08,902 Stage: Train 0.5 | Epoch: 90 | Iter: 274600 | Total Loss: 0.002613 | Recon Loss: 0.002172 | Commit Loss: 0.000882 | Perplexity: 964.700763
2025-09-14 19:48:17,595 Stage: Train 0.5 | Epoch: 90 | Iter: 274800 | Total Loss: 0.002618 | Recon Loss: 0.002177 | Commit Loss: 0.000882 | Perplexity: 960.872513
2025-09-14 19:48:26,305 Stage: Train 0.5 | Epoch: 90 | Iter: 275000 | Total Loss: 0.002593 | Recon Loss: 0.002153 | Commit Loss: 0.000882 | Perplexity: 961.486979
2025-09-14 19:48:35,018 Stage: Train 0.5 | Epoch: 90 | Iter: 275200 | Total Loss: 0.002655 | Recon Loss: 0.002218 | Commit Loss: 0.000875 | Perplexity: 958.551119
2025-09-14 19:48:43,727 Stage: Train 0.5 | Epoch: 90 | Iter: 275400 | Total Loss: 0.002620 | Recon Loss: 0.002185 | Commit Loss: 0.000870 | Perplexity: 961.187271
2025-09-14 19:48:52,437 Stage: Train 0.5 | Epoch: 90 | Iter: 275600 | Total Loss: 0.002579 | Recon Loss: 0.002140 | Commit Loss: 0.000878 | Perplexity: 961.761671
2025-09-14 19:49:01,148 Stage: Train 0.5 | Epoch: 90 | Iter: 275800 | Total Loss: 0.002635 | Recon Loss: 0.002194 | Commit Loss: 0.000882 | Perplexity: 964.147634
2025-09-14 19:49:09,835 Stage: Train 0.5 | Epoch: 90 | Iter: 276000 | Total Loss: 0.002611 | Recon Loss: 0.002178 | Commit Loss: 0.000867 | Perplexity: 957.163605
2025-09-14 19:49:18,542 Stage: Train 0.5 | Epoch: 90 | Iter: 276200 | Total Loss: 0.002599 | Recon Loss: 0.002161 | Commit Loss: 0.000877 | Perplexity: 958.429314
2025-09-14 19:49:27,240 Stage: Train 0.5 | Epoch: 90 | Iter: 276400 | Total Loss: 0.002588 | Recon Loss: 0.002150 | Commit Loss: 0.000876 | Perplexity: 959.778169
Trainning Epoch:  55%|█████▌    | 91/165 [3:21:23<2:43:27, 132.54s/it]2025-09-14 19:49:35,929 Stage: Train 0.5 | Epoch: 91 | Iter: 276600 | Total Loss: 0.002617 | Recon Loss: 0.002177 | Commit Loss: 0.000879 | Perplexity: 960.343084
2025-09-14 19:49:44,620 Stage: Train 0.5 | Epoch: 91 | Iter: 276800 | Total Loss: 0.002608 | Recon Loss: 0.002167 | Commit Loss: 0.000883 | Perplexity: 961.131687
2025-09-14 19:49:53,330 Stage: Train 0.5 | Epoch: 91 | Iter: 277000 | Total Loss: 0.002590 | Recon Loss: 0.002151 | Commit Loss: 0.000877 | Perplexity: 953.877731
2025-09-14 19:50:02,040 Stage: Train 0.5 | Epoch: 91 | Iter: 277200 | Total Loss: 0.002672 | Recon Loss: 0.002235 | Commit Loss: 0.000872 | Perplexity: 961.975518
2025-09-14 19:50:10,743 Stage: Train 0.5 | Epoch: 91 | Iter: 277400 | Total Loss: 0.002643 | Recon Loss: 0.002204 | Commit Loss: 0.000878 | Perplexity: 963.039784
2025-09-14 19:50:19,421 Stage: Train 0.5 | Epoch: 91 | Iter: 277600 | Total Loss: 0.002613 | Recon Loss: 0.002178 | Commit Loss: 0.000869 | Perplexity: 956.176254
2025-09-14 19:50:28,110 Stage: Train 0.5 | Epoch: 91 | Iter: 277800 | Total Loss: 0.002627 | Recon Loss: 0.002188 | Commit Loss: 0.000877 | Perplexity: 962.690581
2025-09-14 19:50:36,811 Stage: Train 0.5 | Epoch: 91 | Iter: 278000 | Total Loss: 0.002626 | Recon Loss: 0.002189 | Commit Loss: 0.000873 | Perplexity: 962.952729
2025-09-14 19:50:45,513 Stage: Train 0.5 | Epoch: 91 | Iter: 278200 | Total Loss: 0.002678 | Recon Loss: 0.002234 | Commit Loss: 0.000887 | Perplexity: 966.755193
2025-09-14 19:50:54,210 Stage: Train 0.5 | Epoch: 91 | Iter: 278400 | Total Loss: 0.002644 | Recon Loss: 0.002208 | Commit Loss: 0.000872 | Perplexity: 958.938928
2025-09-14 19:51:02,883 Stage: Train 0.5 | Epoch: 91 | Iter: 278600 | Total Loss: 0.002599 | Recon Loss: 0.002163 | Commit Loss: 0.000874 | Perplexity: 958.976043
2025-09-14 19:51:11,572 Stage: Train 0.5 | Epoch: 91 | Iter: 278800 | Total Loss: 0.002647 | Recon Loss: 0.002208 | Commit Loss: 0.000878 | Perplexity: 954.438914
2025-09-14 19:51:20,306 Stage: Train 0.5 | Epoch: 91 | Iter: 279000 | Total Loss: 0.002633 | Recon Loss: 0.002198 | Commit Loss: 0.000868 | Perplexity: 958.240282
2025-09-14 19:51:29,035 Stage: Train 0.5 | Epoch: 91 | Iter: 279200 | Total Loss: 0.002601 | Recon Loss: 0.002164 | Commit Loss: 0.000875 | Perplexity: 960.073815
2025-09-14 19:51:37,778 Stage: Train 0.5 | Epoch: 91 | Iter: 279400 | Total Loss: 0.002572 | Recon Loss: 0.002136 | Commit Loss: 0.000872 | Perplexity: 960.565865
Trainning Epoch:  56%|█████▌    | 92/165 [3:23:35<2:41:08, 132.44s/it]2025-09-14 19:51:46,541 Stage: Train 0.5 | Epoch: 92 | Iter: 279600 | Total Loss: 0.002582 | Recon Loss: 0.002142 | Commit Loss: 0.000880 | Perplexity: 959.169919
2025-09-14 19:51:55,305 Stage: Train 0.5 | Epoch: 92 | Iter: 279800 | Total Loss: 0.002586 | Recon Loss: 0.002150 | Commit Loss: 0.000872 | Perplexity: 958.212358
2025-09-14 19:52:04,047 Stage: Train 0.5 | Epoch: 92 | Iter: 280000 | Total Loss: 0.002594 | Recon Loss: 0.002158 | Commit Loss: 0.000873 | Perplexity: 966.017941
2025-09-14 19:52:04,047 Saving model at iteration 280000
2025-09-14 19:52:04,204 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_93_step_280000
2025-09-14 19:52:04,437 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_93_step_280000/pytorch_model.bin
2025-09-14 19:52:04,808 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_93_step_280000/optimizer.bin
2025-09-14 19:52:04,808 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_93_step_280000/scheduler.bin
2025-09-14 19:52:04,809 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_93_step_280000/random_states_0.pkl
2025-09-14 19:52:13,534 Stage: Train 0.5 | Epoch: 92 | Iter: 280200 | Total Loss: 0.002610 | Recon Loss: 0.002170 | Commit Loss: 0.000880 | Perplexity: 959.648902
2025-09-14 19:52:22,240 Stage: Train 0.5 | Epoch: 92 | Iter: 280400 | Total Loss: 0.002597 | Recon Loss: 0.002156 | Commit Loss: 0.000882 | Perplexity: 964.112419
2025-09-14 19:52:30,968 Stage: Train 0.5 | Epoch: 92 | Iter: 280600 | Total Loss: 0.002638 | Recon Loss: 0.002201 | Commit Loss: 0.000874 | Perplexity: 958.330483
2025-09-14 19:52:39,690 Stage: Train 0.5 | Epoch: 92 | Iter: 280800 | Total Loss: 0.002639 | Recon Loss: 0.002199 | Commit Loss: 0.000879 | Perplexity: 960.670581
2025-09-14 19:52:48,384 Stage: Train 0.5 | Epoch: 92 | Iter: 281000 | Total Loss: 0.002606 | Recon Loss: 0.002172 | Commit Loss: 0.000869 | Perplexity: 959.734820
2025-09-14 19:52:57,076 Stage: Train 0.5 | Epoch: 92 | Iter: 281200 | Total Loss: 0.002595 | Recon Loss: 0.002156 | Commit Loss: 0.000879 | Perplexity: 964.157420
2025-09-14 19:53:05,792 Stage: Train 0.5 | Epoch: 92 | Iter: 281400 | Total Loss: 0.002539 | Recon Loss: 0.002105 | Commit Loss: 0.000867 | Perplexity: 960.308896
2025-09-14 19:53:14,532 Stage: Train 0.5 | Epoch: 92 | Iter: 281600 | Total Loss: 0.002626 | Recon Loss: 0.002187 | Commit Loss: 0.000878 | Perplexity: 962.213018
2025-09-14 19:53:23,212 Stage: Train 0.5 | Epoch: 92 | Iter: 281800 | Total Loss: 0.002572 | Recon Loss: 0.002141 | Commit Loss: 0.000863 | Perplexity: 958.041384
2025-09-14 19:53:31,925 Stage: Train 0.5 | Epoch: 92 | Iter: 282000 | Total Loss: 0.002570 | Recon Loss: 0.002134 | Commit Loss: 0.000872 | Perplexity: 961.907718
2025-09-14 19:53:40,616 Stage: Train 0.5 | Epoch: 92 | Iter: 282200 | Total Loss: 0.002622 | Recon Loss: 0.002181 | Commit Loss: 0.000882 | Perplexity: 959.948781
2025-09-14 19:53:49,326 Stage: Train 0.5 | Epoch: 92 | Iter: 282400 | Total Loss: 0.002621 | Recon Loss: 0.002186 | Commit Loss: 0.000871 | Perplexity: 961.707439
Trainning Epoch:  56%|█████▋    | 93/165 [3:25:48<2:39:12, 132.67s/it]2025-09-14 19:53:58,070 Stage: Train 0.5 | Epoch: 93 | Iter: 282600 | Total Loss: 0.002654 | Recon Loss: 0.002219 | Commit Loss: 0.000869 | Perplexity: 955.455395
2025-09-14 19:54:06,808 Stage: Train 0.5 | Epoch: 93 | Iter: 282800 | Total Loss: 0.002592 | Recon Loss: 0.002159 | Commit Loss: 0.000866 | Perplexity: 963.232195
2025-09-14 19:54:15,474 Stage: Train 0.5 | Epoch: 93 | Iter: 283000 | Total Loss: 0.002589 | Recon Loss: 0.002150 | Commit Loss: 0.000877 | Perplexity: 965.562647
2025-09-14 19:54:24,176 Stage: Train 0.5 | Epoch: 93 | Iter: 283200 | Total Loss: 0.002573 | Recon Loss: 0.002134 | Commit Loss: 0.000877 | Perplexity: 962.400111
2025-09-14 19:54:32,888 Stage: Train 0.5 | Epoch: 93 | Iter: 283400 | Total Loss: 0.002563 | Recon Loss: 0.002124 | Commit Loss: 0.000878 | Perplexity: 965.609085
2025-09-14 19:54:41,565 Stage: Train 0.5 | Epoch: 93 | Iter: 283600 | Total Loss: 0.002602 | Recon Loss: 0.002167 | Commit Loss: 0.000870 | Perplexity: 960.438716
2025-09-14 19:54:50,258 Stage: Train 0.5 | Epoch: 93 | Iter: 283800 | Total Loss: 0.002668 | Recon Loss: 0.002233 | Commit Loss: 0.000870 | Perplexity: 962.118439
2025-09-14 19:54:58,967 Stage: Train 0.5 | Epoch: 93 | Iter: 284000 | Total Loss: 0.002616 | Recon Loss: 0.002183 | Commit Loss: 0.000868 | Perplexity: 957.805654
2025-09-14 19:55:07,662 Stage: Train 0.5 | Epoch: 93 | Iter: 284200 | Total Loss: 0.002612 | Recon Loss: 0.002172 | Commit Loss: 0.000880 | Perplexity: 963.492870
2025-09-14 19:55:16,350 Stage: Train 0.5 | Epoch: 93 | Iter: 284400 | Total Loss: 0.002605 | Recon Loss: 0.002165 | Commit Loss: 0.000879 | Perplexity: 960.752523
2025-09-14 19:55:25,046 Stage: Train 0.5 | Epoch: 93 | Iter: 284600 | Total Loss: 0.002544 | Recon Loss: 0.002108 | Commit Loss: 0.000874 | Perplexity: 962.542715
2025-09-14 19:55:33,734 Stage: Train 0.5 | Epoch: 93 | Iter: 284800 | Total Loss: 0.002574 | Recon Loss: 0.002139 | Commit Loss: 0.000870 | Perplexity: 960.313481
2025-09-14 19:55:42,412 Stage: Train 0.5 | Epoch: 93 | Iter: 285000 | Total Loss: 0.002619 | Recon Loss: 0.002186 | Commit Loss: 0.000868 | Perplexity: 955.236392
2025-09-14 19:55:51,129 Stage: Train 0.5 | Epoch: 93 | Iter: 285200 | Total Loss: 0.002599 | Recon Loss: 0.002164 | Commit Loss: 0.000870 | Perplexity: 957.345900
2025-09-14 19:55:59,854 Stage: Train 0.5 | Epoch: 93 | Iter: 285400 | Total Loss: 0.002602 | Recon Loss: 0.002164 | Commit Loss: 0.000877 | Perplexity: 962.309913
Trainning Epoch:  57%|█████▋    | 94/165 [3:28:00<2:36:47, 132.51s/it]2025-09-14 19:56:08,521 Stage: Train 0.5 | Epoch: 94 | Iter: 285600 | Total Loss: 0.002665 | Recon Loss: 0.002224 | Commit Loss: 0.000883 | Perplexity: 962.850425
2025-09-14 19:56:17,268 Stage: Train 0.5 | Epoch: 94 | Iter: 285800 | Total Loss: 0.002595 | Recon Loss: 0.002165 | Commit Loss: 0.000860 | Perplexity: 961.633050
2025-09-14 19:56:26,005 Stage: Train 0.5 | Epoch: 94 | Iter: 286000 | Total Loss: 0.002573 | Recon Loss: 0.002141 | Commit Loss: 0.000863 | Perplexity: 958.144993
2025-09-14 19:56:34,709 Stage: Train 0.5 | Epoch: 94 | Iter: 286200 | Total Loss: 0.002611 | Recon Loss: 0.002180 | Commit Loss: 0.000863 | Perplexity: 960.965227
2025-09-14 19:56:43,439 Stage: Train 0.5 | Epoch: 94 | Iter: 286400 | Total Loss: 0.002645 | Recon Loss: 0.002212 | Commit Loss: 0.000867 | Perplexity: 964.791993
2025-09-14 19:56:52,151 Stage: Train 0.5 | Epoch: 94 | Iter: 286600 | Total Loss: 0.002597 | Recon Loss: 0.002164 | Commit Loss: 0.000865 | Perplexity: 962.038591
2025-09-14 19:57:00,879 Stage: Train 0.5 | Epoch: 94 | Iter: 286800 | Total Loss: 0.002640 | Recon Loss: 0.002203 | Commit Loss: 0.000872 | Perplexity: 966.566522
2025-09-14 19:57:09,624 Stage: Train 0.5 | Epoch: 94 | Iter: 287000 | Total Loss: 0.002570 | Recon Loss: 0.002137 | Commit Loss: 0.000864 | Perplexity: 961.556108
2025-09-14 19:57:18,344 Stage: Train 0.5 | Epoch: 94 | Iter: 287200 | Total Loss: 0.002545 | Recon Loss: 0.002110 | Commit Loss: 0.000872 | Perplexity: 963.832956
2025-09-14 19:57:27,080 Stage: Train 0.5 | Epoch: 94 | Iter: 287400 | Total Loss: 0.002619 | Recon Loss: 0.002183 | Commit Loss: 0.000871 | Perplexity: 959.470385
2025-09-14 19:57:35,772 Stage: Train 0.5 | Epoch: 94 | Iter: 287600 | Total Loss: 0.002586 | Recon Loss: 0.002146 | Commit Loss: 0.000880 | Perplexity: 963.167010
2025-09-14 19:57:44,525 Stage: Train 0.5 | Epoch: 94 | Iter: 287800 | Total Loss: 0.002599 | Recon Loss: 0.002165 | Commit Loss: 0.000868 | Perplexity: 960.213844
2025-09-14 19:57:53,232 Stage: Train 0.5 | Epoch: 94 | Iter: 288000 | Total Loss: 0.002651 | Recon Loss: 0.002216 | Commit Loss: 0.000870 | Perplexity: 961.159239
2025-09-14 19:58:01,952 Stage: Train 0.5 | Epoch: 94 | Iter: 288200 | Total Loss: 0.002588 | Recon Loss: 0.002152 | Commit Loss: 0.000873 | Perplexity: 962.700970
2025-09-14 19:58:10,684 Stage: Train 0.5 | Epoch: 94 | Iter: 288400 | Total Loss: 0.002613 | Recon Loss: 0.002176 | Commit Loss: 0.000873 | Perplexity: 961.896766
2025-09-14 19:58:19,394 Stage: Train 0.5 | Epoch: 94 | Iter: 288600 | Total Loss: 0.002606 | Recon Loss: 0.002172 | Commit Loss: 0.000867 | Perplexity: 959.413665
Trainning Epoch:  58%|█████▊    | 95/165 [3:30:13<2:34:35, 132.51s/it]2025-09-14 19:58:28,197 Stage: Train 0.5 | Epoch: 95 | Iter: 288800 | Total Loss: 0.002532 | Recon Loss: 0.002098 | Commit Loss: 0.000868 | Perplexity: 956.695054
2025-09-14 19:58:36,967 Stage: Train 0.5 | Epoch: 95 | Iter: 289000 | Total Loss: 0.002607 | Recon Loss: 0.002174 | Commit Loss: 0.000867 | Perplexity: 963.895412
2025-09-14 19:58:45,691 Stage: Train 0.5 | Epoch: 95 | Iter: 289200 | Total Loss: 0.002580 | Recon Loss: 0.002144 | Commit Loss: 0.000873 | Perplexity: 961.361625
2025-09-14 19:58:54,429 Stage: Train 0.5 | Epoch: 95 | Iter: 289400 | Total Loss: 0.002574 | Recon Loss: 0.002142 | Commit Loss: 0.000864 | Perplexity: 962.813524
2025-09-14 19:59:03,153 Stage: Train 0.5 | Epoch: 95 | Iter: 289600 | Total Loss: 0.002613 | Recon Loss: 0.002177 | Commit Loss: 0.000871 | Perplexity: 963.291287
2025-09-14 19:59:11,902 Stage: Train 0.5 | Epoch: 95 | Iter: 289800 | Total Loss: 0.002540 | Recon Loss: 0.002106 | Commit Loss: 0.000868 | Perplexity: 956.070245
2025-09-14 19:59:20,608 Stage: Train 0.5 | Epoch: 95 | Iter: 290000 | Total Loss: 0.002592 | Recon Loss: 0.002158 | Commit Loss: 0.000868 | Perplexity: 957.650523
2025-09-14 19:59:29,308 Stage: Train 0.5 | Epoch: 95 | Iter: 290200 | Total Loss: 0.002638 | Recon Loss: 0.002201 | Commit Loss: 0.000873 | Perplexity: 967.002134
2025-09-14 19:59:38,048 Stage: Train 0.5 | Epoch: 95 | Iter: 290400 | Total Loss: 0.002562 | Recon Loss: 0.002128 | Commit Loss: 0.000869 | Perplexity: 965.714415
2025-09-14 19:59:46,783 Stage: Train 0.5 | Epoch: 95 | Iter: 290600 | Total Loss: 0.002594 | Recon Loss: 0.002156 | Commit Loss: 0.000876 | Perplexity: 961.723789
2025-09-14 19:59:55,516 Stage: Train 0.5 | Epoch: 95 | Iter: 290800 | Total Loss: 0.002626 | Recon Loss: 0.002191 | Commit Loss: 0.000870 | Perplexity: 960.078721
2025-09-14 20:00:04,230 Stage: Train 0.5 | Epoch: 95 | Iter: 291000 | Total Loss: 0.002593 | Recon Loss: 0.002158 | Commit Loss: 0.000870 | Perplexity: 961.836373
2025-09-14 20:00:12,954 Stage: Train 0.5 | Epoch: 95 | Iter: 291200 | Total Loss: 0.002566 | Recon Loss: 0.002132 | Commit Loss: 0.000868 | Perplexity: 963.418017
2025-09-14 20:00:21,684 Stage: Train 0.5 | Epoch: 95 | Iter: 291400 | Total Loss: 0.002616 | Recon Loss: 0.002179 | Commit Loss: 0.000872 | Perplexity: 963.499647
2025-09-14 20:00:30,420 Stage: Train 0.5 | Epoch: 95 | Iter: 291600 | Total Loss: 0.002570 | Recon Loss: 0.002140 | Commit Loss: 0.000860 | Perplexity: 962.836428
Trainning Epoch:  58%|█████▊    | 96/165 [3:32:26<2:32:27, 132.57s/it]2025-09-14 20:00:39,153 Stage: Train 0.5 | Epoch: 96 | Iter: 291800 | Total Loss: 0.002544 | Recon Loss: 0.002114 | Commit Loss: 0.000859 | Perplexity: 955.318552
2025-09-14 20:00:47,867 Stage: Train 0.5 | Epoch: 96 | Iter: 292000 | Total Loss: 0.002584 | Recon Loss: 0.002151 | Commit Loss: 0.000866 | Perplexity: 960.345524
